"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2015","48,257","48,371","48,493","48,209","20.79K","0.22%"
"May 12, 2015","48,153","48,280","48,458","48,011","27.75K","-0.44%"
"May 11, 2015","48,368","48,220","48,419","48,170","29.77K","0.66%"
"May 08, 2015","48,051","47,978","48,170","47,900","34.05K","1.17%"
"May 07, 2015","47,495","47,976","47,976","47,233","40.23K","-1.08%"
"May 06, 2015","48,015","48,470","48,669","47,940","29.91K","-1.34%"
"May 05, 2015","48,667","48,700","48,875","48,501","25.69K","-0.24%"
"May 04, 2015","48,783","48,774","49,217","48,625","37.51K","0.49%"
"Apr 30, 2015","48,544","48,600","48,945","48,430","43.70K","-0.34%"
"Apr 29, 2015","48,710","49,100","49,237","48,575","35.37K","-0.80%"
"Apr 28, 2015","49,104","49,202","49,360","48,943","40.18K","-0.46%"
"Apr 24, 2015","49,333","48,888","49,519","48,886","33.10K","1.09%"
"Apr 23, 2015","48,803","48,544","48,844","48,407","26.74K","0.79%"
"Apr 22, 2015","48,420","48,203","48,544","48,011","27.60K","0.37%"
"Apr 21, 2015","48,241","48,135","48,367","48,030","23.94K","0.55%"
"Apr 20, 2015","47,979","47,867","48,198","47,818","25.55K","0.24%"
"Apr 17, 2015","47,865","48,298","48,370","47,632","35.28K","-1.03%"
"Apr 16, 2015","48,363","47,900","48,401","47,892","35.84K","1.10%"
"Apr 15, 2015","47,835","47,530","47,880","47,488","16.97K","0.82%"
"Apr 14, 2015","47,444","47,650","47,778","47,293","32.21K","-0.49%"
"Apr 13, 2015","47,678","47,590","47,874","47,480","26.97K","0.45%"
"Apr 10, 2015","47,465","47,250","47,525","47,209","24.19K","0.67%"
"Apr 09, 2015","47,151","47,200","47,290","46,933","31.15K","0.33%"
"Apr 08, 2015","46,996","46,821","47,150","46,757","25.73K","0.43%"
"Apr 07, 2015","46,795","46,515","46,894","46,515","24.72K","0.83%"
"Apr 02, 2015","46,410","46,431","46,628","46,246","18.31K","-0.12%"
"Apr 01, 2015","46,465","46,105","46,498","46,060","21.78K","0.16%"
"Mar 31, 2015","46,391","46,660","46,794","46,258","28.72K","-0.54%"
"Mar 30, 2015","46,644","46,155","46,725","46,133","26.62K","1.33%"
"Mar 27, 2015","46,030","46,010","46,073","45,707","34.93K","0.25%"
"Mar 26, 2015","45,915","46,300","46,460","45,690","48.71K","-1.48%"
"Mar 25, 2015","46,605","47,000","47,031","46,438","41.18K","-1.20%"
"Mar 24, 2015","47,173","46,880","47,370","46,752","26.30K","0.56%"
"Mar 23, 2015","46,910","47,080","47,240","46,831","31.56K","0.00%"
"Mar 20, 2015","46,909","47,065","47,100","46,728","30.84K","-0.28%"
"Mar 19, 2015","47,043","46,630","47,310","46,630","34.07K","1.90%"
"Mar 18, 2015","46,164","46,421","46,590","46,040","63.81K","-0.28%"
"Mar 17, 2015","46,295","46,270","46,609","46,091","157.73K","0.21%"
"Mar 16, 2015","46,196","45,915","46,241","45,815","184.42K","0.87%"
"Mar 13, 2015","45,796","46,300","46,400","45,666","78.60K","-1.02%"
"Mar 12, 2015","46,269","46,052","46,402","46,020","77.51K","0.96%"
"Mar 11, 2015","45,828","46,045","46,285","45,660","36.39K","-0.67%"
"Mar 10, 2015","46,135","46,690","46,690","45,910","38.76K","-1.07%"
"Mar 09, 2015","46,636","46,734","46,965","46,590","25.60K","-0.93%"
"Mar 06, 2015","47,073","46,860","47,145","46,670","29.51K","0.19%"
"Mar 05, 2015","46,985","46,733","47,120","46,550","33.38K","0.73%"
"Mar 04, 2015","46,646","46,705","46,995","46,531","25.84K","-0.42%"
"Mar 03, 2015","46,842","46,800","46,959","46,626","33.63K","0.28%"
"Mar 02, 2015","46,709","47,150","47,294","46,584","27.28K","-0.84%"
"Feb 27, 2015","47,105","47,042","47,158","46,850","27.60K","0.04%"
"Feb 26, 2015","47,088","47,000","47,175","46,746","28.40K","0.25%"
"Feb 25, 2015","46,970","47,245","47,350","46,915","24.63K","-0.26%"
"Feb 24, 2015","47,091","47,245","47,289","47,032","23.86K","-0.17%"
"Feb 23, 2015","47,173","47,063","47,219","46,801","25.38K","0.77%"
"Feb 20, 2015","46,814","46,838","46,890","46,539","21.55K","0.15%"
"Feb 19, 2015","46,745","46,538","46,845","46,145","25.68K","0.69%"
"Feb 18, 2015","46,424","47,010","47,080","46,327","33.79K","-0.69%"
"Feb 17, 2015","46,745","46,650","47,020","46,450","30.24K","-0.11%"
"Feb 16, 2015","46,795","46,730","46,850","46,615","16.23K","0.13%"
"Feb 13, 2015","46,733","46,515","46,814","46,455","29.36K","0.97%"
"Feb 12, 2015","46,285","45,815","46,310","45,814","28.62K","0.80%"
"Feb 11, 2015","45,917","46,000","46,096","45,846","22.93K","-0.07%"
"Feb 10, 2015","45,949","45,965","46,094","45,706","33.35K","0.08%"
"Feb 09, 2015","45,911","45,595","45,984","45,471","29.74K","0.25%"
"Feb 06, 2015","45,796","45,525","45,900","45,431","21.66K","0.63%"
"Feb 05, 2015","45,508","45,435","45,620","45,165","25.20K","0.05%"
"Feb 04, 2015","45,485","45,990","46,030","45,360","47.50K","-0.56%"
"Feb 03, 2015","45,742","45,460","45,974","45,311","37.38K","1.17%"
"Feb 02, 2015","45,212","45,050","45,390","44,958","30.66K","-0.02%"
"Jan 30, 2015","45,220","45,002","45,344","44,925","32.81K","0.78%"
"Jan 29, 2015","44,868","44,745","45,200","44,675","29.93K","-0.57%"
"Jan 28, 2015","45,125","44,890","45,302","44,800","31.76K","1.05%"
"Jan 27, 2015","44,658","44,400","44,981","44,365","36.82K","0.80%"
"Jan 26, 2015","44,304","43,530","44,462","43,385","26.04K","1.24%"
"Jan 23, 2015","43,760","44,151","44,340","43,651","34.91K","-0.29%"
"Jan 22, 2015","43,889","43,901","44,420","43,780","35.92K","0.63%"
"Jan 21, 2015","43,615","43,510","43,793","43,333","35.48K","0.90%"
"Jan 20, 2015","43,228","43,295","43,420","43,106","26.61K","0.19%"
"Jan 19, 2015","43,148","42,820","43,195","42,732","16.55K","1.12%"
"Jan 16, 2015","42,669","42,480","42,739","42,268","26.53K","-0.40%"
"Jan 15, 2015","42,840","42,695","43,095","42,099","38.91K","1.55%"
"Jan 14, 2015","42,186","42,900","43,048","41,951","54.97K","-3.44%"
"Jan 13, 2015","43,691","42,851","43,801","42,821","38.60K","2.39%"
"Jan 12, 2015","42,671","43,200","43,566","42,629","30.08K","-1.18%"
"Jan 09, 2015","43,181","44,000","44,029","43,119","25.74K","-1.75%"
"Jan 08, 2015","43,948","43,650","44,000","43,214","24.93K","1.39%"
"Jan 07, 2015","43,346","42,900","43,420","42,566","30.83K","0.88%"
"Jan 06, 2015","42,967","42,179","43,158","42,179","37.54K","1.95%"
"Jan 05, 2015","42,147","43,920","44,180","42,075","51.50K","-3.94%"
"Jan 02, 2015","43,875","44,188","44,694","43,825","19.97K","-0.87%"
"Dec 31, 2014","44,258","44,201","44,455","44,194","6.45K","0.14%"
"Dec 30, 2014","44,198","44,639","44,639","44,059","16.40K","-1.35%"
"Dec 29, 2014","44,803","44,330","44,888","44,250","25.77K","1.78%"
"Dec 24, 2014","44,020","44,085","44,206","43,935","6.98K","-0.34%"
"Dec 23, 2014","44,169","43,800","44,245","43,631","19.22K","0.70%"
"Dec 22, 2014","43,860","44,380","44,475","43,708","27.18K","-0.51%"
"Dec 19, 2014","44,084","44,400","44,570","43,825","38.29K","1.41%"
"Dec 18, 2014","43,473","42,390","43,474","42,215","55.36K","4.34%"
"Dec 17, 2014","41,666","41,662","41,870","41,371","129.15K","-0.38%"
"Dec 15, 2014","41,826","41,964","42,330","41,606","175.16K","-1.50%"
"Dec 12, 2014","42,464","42,300","42,517","42,096","125.32K","-0.17%"
"Dec 11, 2014","42,538","42,950","43,119","42,430","88.24K","-1.34%"
"Dec 10, 2014","43,115","43,121","43,337","42,982","45.36K","0.31%"
"Dec 09, 2014","42,980","43,500","43,729","42,893","72.47K","-2.48%"
"Dec 08, 2014","44,075","44,010","44,111","43,507","27.95K","0.20%"
"Dec 05, 2014","43,988","43,802","44,110","43,800","19.36K","0.27%"
"Dec 04, 2014","43,868","44,515","44,646","43,733","26.14K","-1.09%"
"Dec 03, 2014","44,351","44,150","44,500","43,712","36.01K","0.52%"
"Dec 02, 2014","44,121","43,553","44,189","43,475","35.96K","1.70%"
"Dec 01, 2014","43,384","43,850","43,850","42,528","74.39K","-2.13%"
"Nov 28, 2014","44,326","44,979","44,979","44,216","35.34K","-1.69%"
"Nov 27, 2014","45,086","44,913","45,225","44,825","17.72K","0.40%"
"Nov 26, 2014","44,907","45,181","45,262","44,783","25.12K","-0.51%"
"Nov 25, 2014","45,135","45,270","45,442","44,889","29.04K","-0.44%"
"Nov 24, 2014","45,333","45,550","45,577","45,126","28.80K","-0.29%"
"Nov 21, 2014","45,464","44,030","45,591","44,020","44.26K","3.63%"
"Nov 20, 2014","43,873","44,570","44,830","43,784","32.30K","-1.79%"
"Nov 19, 2014","44,674","44,960","45,048","44,585","19.69K","-0.87%"
"Nov 18, 2014","45,065","45,330","45,350","44,839","27.82K","-0.31%"
"Nov 17, 2014","45,207","45,229","45,427","45,080","19.90K","-0.45%"
"Nov 14, 2014","45,413","45,395","45,565","45,151","28.09K","0.19%"
"Nov 13, 2014","45,329","45,358","45,550","45,185","17.72K","0.35%"
"Nov 12, 2014","45,171","45,189","45,522","45,141","24.52K","-0.20%"
"Nov 11, 2014","45,263","45,519","45,577","45,160","28.11K","-0.49%"
"Nov 10, 2014","45,488","45,260","45,520","45,242","30.91K","0.97%"
"Nov 07, 2014","45,053","44,800","45,298","44,640","43.68K","1.14%"
"Nov 06, 2014","44,543","44,604","44,750","44,330","22.97K","-0.14%"
"Nov 05, 2014","44,604","44,970","45,031","44,488","34.80K","-0.29%"
"Nov 04, 2014","44,734","44,971","45,011","44,566","48.03K","-0.58%"
"Nov 03, 2014","44,997","44,600","45,167","44,536","41.90K","0.70%"
"Oct 31, 2014","44,684","44,120","44,810","44,108","44.86K","2.44%"
"Oct 30, 2014","43,620","43,981","44,170","43,420","39.94K","-1.02%"
"Oct 29, 2014","44,070","43,770","44,197","43,686","27.97K","1.32%"
"Oct 28, 2014","43,496","43,200","43,718","43,140","36.43K","0.93%"
"Oct 27, 2014","43,097","43,135","43,523","42,711","39.04K","0.21%"
"Oct 24, 2014","43,005","43,069","43,150","42,806","30.14K","-0.51%"
"Oct 23, 2014","43,224","43,110","43,290","42,565","40.44K","-0.21%"
"Oct 22, 2014","43,316","43,995","44,034","43,164","53.97K","-0.95%"
"Oct 21, 2014","43,732","42,709","43,890","42,465","46.35K","2.26%"
"Oct 20, 2014","42,766","43,352","43,352","42,702","40.43K","-0.69%"
"Oct 17, 2014","43,063","42,250","43,210","42,126","64.65K","2.23%"
"Oct 16, 2014","42,124","42,005","42,400","41,200","83.58K","0.77%"
"Oct 15, 2014","41,802","42,980","43,000","41,476","82.59K","-2.43%"
"Oct 14, 2014","42,844","42,420","42,990","42,130","52.09K","0.55%"
"Oct 13, 2014","42,611","41,930","42,865","41,900","44.06K","0.80%"
"Oct 10, 2014","42,272","42,695","42,950","42,110","67.24K","-2.34%"
"Oct 09, 2014","43,285","43,700","44,020","43,190","64.92K","0.15%"
"Oct 08, 2014","43,222","43,599","43,799","43,111","52.28K","-1.57%"
"Oct 07, 2014","43,911","44,395","44,495","43,780","54.40K","-1.02%"
"Oct 06, 2014","44,362","43,930","44,596","43,780","45.78K","1.45%"
"Oct 03, 2014","43,728","43,545","43,860","43,474","42.33K","0.99%"
"Oct 02, 2014","43,298","43,880","44,028","43,160","56.87K","-1.67%"
"Oct 01, 2014","44,033","44,471","44,748","43,983","47.01K","-1.12%"
"Sep 30, 2014","44,533","44,627","44,689","44,333","34.09K","-0.16%"
"Sep 29, 2014","44,604","44,800","44,900","44,453","35.17K","-0.74%"
"Sep 26, 2014","44,938","44,800","44,985","44,411","57.65K","0.44%"
"Sep 25, 2014","44,739","45,556","45,700","44,670","56.58K","-1.31%"
"Sep 23, 2014","45,331","45,853","45,867","45,070","50.68K","-0.84%"
"Sep 22, 2014","45,717","46,410","46,410","45,669","44.39K","-2.06%"
"Sep 19, 2014","46,679","46,930","47,085","46,587","38.18K","1.41%"
"Sep 18, 2014","46,028","45,867","46,070","45,780","34.26K","0.51%"
"Sep 17, 2014","45,795","46,061","46,140","45,755","70.09K","-0.24%"
"Sep 16, 2014","45,903","46,100","46,100","45,629","167.20K","-0.32%"
"Sep 15, 2014","46,052","45,765","46,231","45,700","152.98K","0.40%"
"Sep 12, 2014","45,869","46,045","46,130","45,735","61.86K","-0.06%"
"Sep 11, 2014","45,895","46,091","46,100","45,812","62.87K","-0.04%"
"Sep 10, 2014","45,913","46,225","46,250","45,860","48.89K","-1.02%"
"Sep 09, 2014","46,385","46,265","46,540","46,242","51.04K","0.26%"
"Sep 08, 2014","46,265","46,399","46,534","46,201","37.67K","-0.24%"
"Sep 05, 2014","46,378","46,565","46,600","46,182","32.19K","-0.67%"
"Sep 04, 2014","46,692","46,310","46,699","46,273","44.51K","0.45%"
"Sep 03, 2014","46,483","46,180","46,551","46,073","44.96K","0.79%"
"Sep 02, 2014","46,117","45,891","46,224","45,837","35.09K","0.77%"
"Sep 01, 2014","45,763","45,730","45,875","45,589","31.48K","0.39%"
"Aug 29, 2014","45,585","45,849","45,880","45,401","35.74K","-0.48%"
"Aug 28, 2014","45,805","46,264","46,272","45,705","41.79K","-1.12%"
"Aug 27, 2014","46,323","46,425","46,583","46,261","22.65K","-0.24%"
"Aug 26, 2014","46,433","46,105","46,480","46,060","37.89K","0.52%"
"Aug 25, 2014","46,191","46,020","46,224","45,832","17.39K","0.79%"
"Aug 22, 2014","45,827","46,276","46,370","45,790","37.06K","-0.92%"
"Aug 21, 2014","46,252","46,240","46,439","45,988","28.03K","-0.04%"
"Aug 20, 2014","46,269","46,245","46,309","45,783","28.82K","0.26%"
"Aug 19, 2014","46,148","46,545","46,659","46,030","33.38K","-0.56%"
"Aug 18, 2014","46,410","46,198","46,446","46,155","25.93K","0.84%"
"Aug 15, 2014","46,025","46,072","46,288","45,975","29.14K","0.36%"
"Aug 14, 2014","45,858","46,165","46,175","45,845","25.68K","-0.49%"
"Aug 13, 2014","46,086","46,255","46,567","45,980","35.85K","-0.28%"
"Aug 12, 2014","46,214","46,315","46,538","46,170","29.02K","-0.24%"
"Aug 11, 2014","46,327","45,910","46,444","45,839","33.29K","1.67%"
"Aug 08, 2014","45,564","45,169","45,664","45,050","41.70K","0.15%"
"Aug 07, 2014","45,494","45,955","45,960","45,379","37.16K","-0.83%"
"Aug 06, 2014","45,874","45,980","46,120","45,571","52.77K","-0.57%"
"Aug 05, 2014","46,135","46,070","46,380","46,011","40.90K","0.31%"
"Aug 04, 2014","45,994","45,795","46,078","45,675","40.80K","0.73%"
"Aug 01, 2014","45,662","46,005","46,029","45,396","67.07K","-1.11%"
"Jul 31, 2014","46,176","46,605","46,605","46,114","49.84K","-0.67%"
"Jul 30, 2014","46,489","46,979","46,995","46,448","36.18K","-1.14%"
"Jul 29, 2014","47,025","46,880","47,119","46,840","30.51K","0.65%"
"Jul 28, 2014","46,723","46,430","46,830","46,430","24.37K","0.79%"
"Jul 25, 2014","46,356","46,465","46,553","46,240","26.50K","-0.15%"
"Jul 24, 2014","46,427","46,631","46,790","46,395","31.66K","-0.63%"
"Jul 23, 2014","46,719","46,843","46,917","46,575","25.63K","-0.17%"
"Jul 22, 2014","46,797","46,422","46,896","46,394","37.56K","1.15%"
"Jul 21, 2014","46,267","46,620","46,655","46,200","24.58K","-0.71%"
"Jul 18, 2014","46,599","46,340","46,659","46,180","35.92K","-0.10%"
"Jul 17, 2014","46,647","46,902","46,902","46,462","32.25K","-0.66%"
"Jul 16, 2014","46,958","46,622","47,090","46,550","27.43K","0.66%"
"Jul 15, 2014","46,650","46,409","46,755","46,295","26.62K","0.41%"
"Jul 14, 2014","46,459","46,317","46,625","46,290","24.72K","0.69%"
"Jul 11, 2014","46,142","45,950","46,211","45,839","31.42K","0.28%"
"Jul 10, 2014","46,015","46,520","46,552","45,670","60.73K","-0.89%"
"Jul 09, 2014","46,429","46,532","46,542","46,220","28.49K","-0.52%"
"Jul 08, 2014","46,670","46,900","46,953","46,506","35.81K","-0.61%"
"Jul 07, 2014","46,958","47,101","47,234","46,821","31.84K","-0.49%"
"Jul 04, 2014","47,188","47,061","47,209","46,960","12.92K","0.33%"
"Jul 03, 2014","47,034","47,002","47,276","46,800","43.14K","0.09%"
"Jul 02, 2014","46,992","46,720","47,170","46,660","37.42K","0.75%"
"Jul 01, 2014","46,642","46,055","46,707","46,035","50.23K","1.24%"
"Jun 30, 2014","46,070","45,875","46,100","45,765","37.42K","0.55%"
"Jun 27, 2014","45,819","45,980","46,008","45,685","22.77K","-0.33%"
"Jun 26, 2014","45,973","45,660","46,060","45,620","39.49K","0.92%"
"Jun 25, 2014","45,553","45,855","45,879","45,358","32.90K","-1.06%"
"Jun 24, 2014","46,043","46,218","46,308","45,900","27.19K","-0.46%"
"Jun 23, 2014","46,257","46,505","46,565","46,035","29.80K","-0.49%"
"Jun 20, 2014","46,487","46,450","46,585","46,364","25.36K","0.24%"
"Jun 19, 2014","46,376","45,940","46,380","45,931","44.34K","1.44%"
"Jun 18, 2014","45,718","45,965","46,025","45,700","110.99K","-0.38%"
"Jun 17, 2014","45,893","45,835","45,935","45,721","228.85K","0.19%"
"Jun 13, 2014","45,805","45,640","45,880","45,540","131.53K","0.33%"
"Jun 12, 2014","45,655","45,770","45,816","45,530","70.51K","-0.23%"
"Jun 11, 2014","45,758","45,833","46,045","45,727","67.78K","-0.07%"
"Jun 10, 2014","45,792","45,168","45,840","45,135","68.39K","1.36%"
"Jun 09, 2014","45,176","45,100","45,268","45,015","36.05K","0.31%"
"Jun 06, 2014","45,035","45,116","45,223","44,961","32.80K","-0.14%"
"Jun 05, 2014","45,097","45,065","45,130","44,831","38.95K","0.06%"
"Jun 04, 2014","45,069","45,000","45,195","44,970","30.98K","-0.02%"
"Jun 03, 2014","45,076","44,922","45,120","44,840","31.52K","0.26%"
"Jun 02, 2014","44,958","44,949","45,010","44,763","25.76K","0.16%"
"May 30, 2014","44,885","44,900","44,960","44,756","27.71K","-0.06%"
"May 29, 2014","44,913","44,865","45,008","44,717","28.61K","0.11%"
"May 28, 2014","44,864","45,100","45,155","44,771","29.73K","-0.30%"
"May 27, 2014","45,000","45,090","45,153","44,989","25.29K","-0.32%"
"May 26, 2014","45,143","45,135","45,178","44,959","11.26K","0.14%"
"May 23, 2014","45,078","45,006","45,244","44,966","32.96K","0.18%"
"May 22, 2014","44,998","44,961","45,189","44,960","30.82K","0.45%"
"May 21, 2014","44,798","44,700","44,820","44,556","27.92K","0.08%"
"May 20, 2014","44,764","44,681","44,910","44,623","28.11K","0.34%"
"May 19, 2014","44,614","44,280","44,740","44,177","39.34K","0.74%"
"May 16, 2014","44,286","44,678","44,750","44,201","38.06K","-0.74%"
"May 15, 2014","44,617","44,680","45,065","44,509","44.81K","-0.30%"
"May 14, 2014","44,751","44,355","44,821","44,320","34.06K","1.00%"
"May 13, 2014","44,307","44,481","44,539","44,216","36.02K","-0.14%"
"May 12, 2014","44,370","44,239","44,465","44,180","32.29K","0.86%"
"May 09, 2014","43,992","44,142","44,375","43,900","29.93K","-0.40%"
"May 08, 2014","44,169","44,255","44,375","44,123","35.28K","-0.00%"
"May 07, 2014","44,170","44,170","44,170","44,170","-","0.07%"
"May 06, 2014","44,138","44,119","44,265","43,905","24.94K","0.19%"
"May 05, 2014","44,053","44,266","44,400","43,961","23.48K","-0.67%"
"May 02, 2014","44,352","44,105","44,445","44,103","43.11K","0.35%"
"May 01, 2014","44,197","44,197","44,197","44,197","-","0.12%"
"Apr 30, 2014","44,144","44,010","44,199","43,961","31.08K","0.03%"
"Apr 29, 2014","44,131","44,300","44,300","43,850","41.84K","-0.05%"
"Apr 25, 2014","44,152","44,226","44,349","44,120","32.22K","-0.21%"
"Apr 24, 2014","44,246","44,121","44,420","44,121","31.89K","0.50%"
"Apr 23, 2014","44,027","44,020","44,310","43,956","28.96K","-0.09%"
"Apr 22, 2014","44,068","43,860","44,112","43,799","31.91K","0.51%"
"Apr 17, 2014","43,843","43,630","43,888","43,490","33.79K","0.52%"
"Apr 16, 2014","43,616","43,510","43,684","43,312","39.66K","0.90%"
"Apr 15, 2014","43,227","43,650","43,688","43,140","36.38K","-0.86%"
"Apr 14, 2014","43,604","43,320","43,700","43,250","30.24K","0.27%"
"Apr 11, 2014","43,485","43,610","43,739","43,321","39.01K","-1.03%"
"Apr 10, 2014","43,939","44,000","44,158","43,717","29.26K","0.22%"
"Apr 09, 2014","43,842","43,849","44,079","43,744","34.57K","0.48%"
"Apr 08, 2014","43,634","43,465","43,780","43,357","40.52K","0.43%"
"Apr 07, 2014","43,446","43,570","43,717","43,401","39.85K","-1.03%"
"Apr 04, 2014","43,897","43,854","43,958","43,736","31.32K","0.31%"
"Apr 03, 2014","43,762","43,935","44,170","43,685","37.02K","-0.45%"
"Apr 02, 2014","43,961","44,105","44,050","43,780","28.60K","0.67%"
"Apr 01, 2014","43,668","43,444","43,850","43,441","35.02K","0.67%"
"Mar 31, 2014","43,376","43,580","43,767","43,265","36.36K","-0.34%"
"Mar 28, 2014","43,522","43,149","43,590","43,100","30.27K","1.14%"
"Mar 27, 2014","43,031","43,100","43,125","42,800","43.11K","-0.65%"
"Mar 26, 2014","43,312","43,235","43,450","43,220","25.97K","0.48%"
"Mar 25, 2014","43,105","42,573","43,180","42,423","42.70K","1.40%"
"Mar 24, 2014","42,510","42,251","42,719","42,250","65.06K","1.22%"
"Mar 20, 2014","41,997","41,760","42,057","41,630","29.99K","0.02%"
"Mar 19, 2014","41,988","42,451","42,505","41,894","101.52K","-1.00%"
"Mar 18, 2014","42,411","42,337","42,579","41,965","184.64K","0.55%"
"Mar 17, 2014","42,179","41,700","42,264","41,620","157.81K","0.98%"
"Mar 14, 2014","41,771","41,835","41,870","41,475","109.57K","-1.08%"
"Mar 13, 2014","42,228","42,730","42,783","42,206","74.68K","-0.88%"
"Mar 12, 2014","42,602","42,770","42,815","42,484","77.02K","-1.07%"
"Mar 11, 2014","43,061","42,830","43,098","42,618","66.52K","0.83%"
"Mar 10, 2014","42,708","42,875","42,995","42,655","40.82K","-1.03%"
"Mar 07, 2014","43,151","43,252","43,390","43,112","46.00K","-0.18%"
"Mar 06, 2014","43,230","42,970","43,300","42,873","54.86K","0.76%"
"Mar 05, 2014","42,903","43,065","43,112","42,803","44.74K","-0.33%"
"Mar 04, 2014","43,045","42,790","43,115","42,680","56.26K","1.18%"
"Mar 03, 2014","42,542","42,432","42,609","42,219","40.24K","-0.12%"
"Feb 28, 2014","42,594","42,476","42,700","42,304","61.77K","0.39%"
"Feb 27, 2014","42,427","42,579","42,700","42,270","44.67K","0.09%"
"Feb 26, 2014","42,390","42,409","42,575","42,320","39.66K","0.08%"
"Feb 25, 2014","42,355","42,751","42,897","42,285","54.17K","-1.10%"
"Feb 24, 2014","42,828","42,749","42,983","42,631","36.84K","-0.07%"
"Feb 21, 2014","42,860","42,840","42,990","42,645","42.40K","0.83%"
"Feb 20, 2014","42,506","42,671","42,734","42,428","43.13K","-0.68%"
"Feb 19, 2014","42,799","42,419","42,935","42,400","52.65K","0.85%"
"Feb 18, 2014","42,440","42,475","42,623","42,200","44.32K","0.11%"
"Feb 17, 2014","42,394","42,156","42,529","42,101","31.36K","0.88%"
"Feb 14, 2014","42,025","41,841","42,110","41,841","35.67K","0.88%"
"Feb 13, 2014","41,658","41,560","41,964","41,550","47.92K","-0.41%"
"Feb 12, 2014","41,830","41,501","41,857","41,363","45.96K","1.45%"
"Feb 11, 2014","41,233","41,370","41,597","41,101","54.98K","0.00%"
"Feb 10, 2014","41,232","40,943","41,300","40,837","40.29K","1.11%"
"Feb 07, 2014","40,779","40,573","40,817","40,445","46.14K","0.76%"
"Feb 06, 2014","40,471","40,049","40,480","39,777","70.62K","1.31%"
"Feb 05, 2014","39,949","39,953","40,048","39,634","62.62K","-0.05%"
"Feb 04, 2014","39,968","39,995","40,026","39,620","71.37K","-1.06%"
"Feb 03, 2014","40,396","40,600","40,900","40,281","57.24K","-0.42%"
"Jan 31, 2014","40,565","40,850","40,850","40,426","58.13K","-0.37%"
"Jan 30, 2014","40,717","40,849","41,016","40,612","55.59K","-0.65%"
"Jan 29, 2014","40,982","41,402","41,750","40,791","73.23K","-0.41%"
"Jan 28, 2014","41,150","41,133","41,195","40,917","42.82K","0.06%"
"Jan 27, 2014","41,125","41,448","41,528","40,971","52.50K","-1.58%"
"Jan 24, 2014","41,784","42,310","42,440","41,700","46.23K","-1.51%"
"Jan 23, 2014","42,423","42,201","42,721","42,170","33.66K","0.19%"
"Jan 22, 2014","42,343","42,256","42,420","42,142","24.29K","0.11%"
"Jan 21, 2014","42,295","42,525","42,539","42,155","34.93K","-0.13%"
"Jan 20, 2014","42,348","42,005","42,400","41,883","24.76K","0.62%"
"Jan 17, 2014","42,089","42,077","42,350","41,932","39.06K","0.06%"
"Jan 16, 2014","42,064","41,931","42,159","41,393","43.54K","0.67%"
"Jan 15, 2014","41,785","41,571","41,914","41,440","31.67K","1.09%"
"Jan 14, 2014","41,333","41,099","41,400","40,935","36.64K","-0.15%"
"Jan 13, 2014","41,396","41,120","41,494","41,080","37.21K","0.76%"
"Jan 10, 2014","41,082","40,924","41,199","40,759","36.95K","0.38%"
"Jan 09, 2014","40,927","41,240","41,303","40,810","29.04K","-0.52%"
"Jan 08, 2014","41,141","41,480","41,590","41,090","28.17K","-0.44%"
"Jan 07, 2014","41,324","41,300","41,584","41,300","33.59K","-0.03%"
"Jan 06, 2014","41,337","41,549","41,824","41,265","34.13K","-0.61%"
"Jan 03, 2014","41,590","41,785","41,951","41,499","30.93K","-1.12%"
"Jan 02, 2014","42,062","41,670","42,341","41,662","38.55K","0.73%"
"Jan 01, 2014","41,756","41,756","41,756","41,756","-","0.13%"
"Dec 31, 2013","41,700","41,549","41,780","41,408","8.15K","0.31%"
"Dec 30, 2013","41,572","41,256","41,645","41,256","26.75K","0.83%"
"Dec 27, 2013","41,231","40,500","41,286","40,500","30.41K","2.09%"
"Dec 26, 2013","40,386","40,386","40,386","40,386","-","-0.05%"
"Dec 24, 2013","40,407","40,301","40,465","40,301","7.85K","0.33%"
"Dec 23, 2013","40,273","40,130","40,340","40,130","23.05K","0.47%"
"Dec 20, 2013","40,084","39,950","40,125","39,787","25.43K","1.05%"
"Dec 19, 2013","39,667","39,700","39,805","39,569","26.04K","1.22%"
"Dec 18, 2013","39,190","39,150","39,318","38,998","71.56K","0.20%"
"Dec 17, 2013","39,113","38,995","39,284","38,731","211.03K","1.37%"
"Dec 13, 2013","38,583","38,870","38,985","38,275","115.82K","-0.14%"
"Dec 12, 2013","38,636","39,305","39,396","38,600","100.47K","-2.82%"
"Dec 11, 2013","39,756","39,900","40,020","39,606","64.20K","-0.59%"
"Dec 10, 2013","39,993","40,129","40,275","39,801","52.15K","-0.34%"
"Dec 09, 2013","40,129","40,200","40,290","39,726","57.98K","0.34%"
"Dec 06, 2013","39,995","39,700","40,178","39,550","55.39K","0.75%"
"Dec 05, 2013","39,697","39,390","39,975","39,292","60.17K","0.92%"
"Dec 04, 2013","39,337","39,390","39,735","39,276","57.28K","0.14%"
"Dec 03, 2013","39,281","39,827","39,827","39,201","59.74K","-1.70%"
"Dec 02, 2013","39,959","40,177","40,275","39,951","29.21K","-0.88%"
"Nov 29, 2013","40,314","40,257","40,363","40,080","29.10K","-0.16%"
"Nov 28, 2013","40,378","39,925","40,410","39,920","27.47K","1.21%"
"Nov 27, 2013","39,897","39,315","39,952","39,300","26.54K","1.41%"
